file_name_ae,true_label_ae,predicted_label_ae,base_name,file_name_as,true_label_as,predicted_label_as
tram-lisbon-1035-40049-aAE.npy,tram,tram,tram-lisbon-1035-40049,tram-lisbon-1035-40049-aAS.npy,tram,metro
metro-paris-226-6811-aAE.npy,metro,metro,metro-paris-226-6811,metro-paris-226-6811-aAS.npy,metro,tram
bus-barcelona-16-667-aAE.npy,bus,metro,bus-barcelona-16-667,bus-barcelona-16-667-aAS.npy,bus,tram
bus-prague-1215-45666-aAE.npy,bus,bus,bus-prague-1215-45666,bus-prague-1215-45666-aAS.npy,bus,metro
tram-lyon-1093-42568-aAE.npy,tram,tram,tram-lyon-1093-42568,tram-lyon-1093-42568-aAS.npy,tram,metro
metro_station-lyon-1167-45500-aAE.npy,metro_station,metro_station,metro_station-lyon-1167-45500,metro_station-lyon-1167-45500-aAS.npy,metro_station,street_traffic
tram-helsinki-184-5737-aAE.npy,tram,tram,tram-helsinki-184-5737,tram-helsinki-184-5737-aAS.npy,tram,bus
airport-vienna-14-578-aAE.npy,airport,shopping_mall,airport-vienna-14-578,airport-vienna-14-578-aAS.npy,airport,airport
metro_station-paris-238-7070-aAE.npy,metro_station,shopping_mall,metro_station-paris-238-7070,metro_station-paris-238-7070-aAS.npy,metro_station,tram
metro_station-lisbon-1020-41101-aAE.npy,metro_station,shopping_mall,metro_station-lisbon-1020-41101,metro_station-lisbon-1020-41101-aAS.npy,metro_station,metro_station
metro-stockholm-227-6821-aAE.npy,metro,metro,metro-stockholm-227-6821,metro-stockholm-227-6821-aAS.npy,metro,tram
airport-stockholm-10-441-aAE.npy,airport,street_pedestrian,airport-stockholm-10-441,airport-stockholm-10-441-aAS.npy,airport,airport
street_pedestrian-prague-1037-42972-aAE.npy,street_pedestrian,shopping_mall,street_pedestrian-prague-1037-42972,street_pedestrian-prague-1037-42972-aAS.npy,street_pedestrian,street_pedestrian
street_pedestrian-stockholm-266-8073-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-stockholm-266-8073,street_pedestrian-stockholm-266-8073-aAS.npy,street_pedestrian,public_square
tram-london-278-8469-aAE.npy,tram,metro,tram-london-278-8469,tram-london-278-8469-aAS.npy,tram,tram
street_pedestrian-milan-1080-43411-aAE.npy,street_pedestrian,airport,street_pedestrian-milan-1080-43411,street_pedestrian-milan-1080-43411-aAS.npy,street_pedestrian,street_pedestrian
airport-prague-1195-45749-aAE.npy,airport,street_pedestrian,airport-prague-1195-45749,airport-prague-1195-45749-aAS.npy,airport,airport
airport-milan-1172-44409-aAE.npy,airport,airport,airport-milan-1172-44409,airport-milan-1172-44409-aAS.npy,airport,street_pedestrian
airport-london-205-6230-aAE.npy,airport,street_pedestrian,airport-london-205-6230,airport-london-205-6230-aAS.npy,airport,airport
street_pedestrian-helsinki-262-7945-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-helsinki-262-7945,street_pedestrian-helsinki-262-7945-aAS.npy,street_pedestrian,public_square
metro-paris-50-1515-aAE.npy,metro,metro,metro-paris-50-1515,metro-paris-50-1515-aAS.npy,metro,tram
street_pedestrian-milan-1096-43079-aAE.npy,street_pedestrian,shopping_mall,street_pedestrian-milan-1096-43079,street_pedestrian-milan-1096-43079-aAS.npy,street_pedestrian,airport
park-helsinki-92-2558-aAE.npy,park,park,park-helsinki-92-2558,park-helsinki-92-2558-aAS.npy,park,public_square
metro_station-lyon-1077-43951-aAE.npy,metro_station,shopping_mall,metro_station-lyon-1077-43951,metro_station-lyon-1077-43951-aAS.npy,metro_station,street_pedestrian
tram-lyon-1216-44845-aAE.npy,tram,tram,tram-lyon-1216-44845,tram-lyon-1216-44845-aAS.npy,tram,metro
public_square-milan-1074-43378-aAE.npy,public_square,public_square,public_square-milan-1074-43378,public_square-milan-1074-43378-aAS.npy,public_square,street_pedestrian
tram-vienna-200-6048-aAE.npy,tram,street_traffic,tram-vienna-200-6048,tram-vienna-200-6048-aAS.npy,tram,park
tram-vienna-201-6068-aAE.npy,tram,bus,tram-vienna-201-6068,tram-vienna-201-6068-aAS.npy,tram,tram
tram-barcelona-179-5553-aAE.npy,tram,metro_station,tram-barcelona-179-5553,tram-barcelona-179-5553-aAS.npy,tram,tram
street_pedestrian-london-149-4531-aAE.npy,street_pedestrian,public_square,street_pedestrian-london-149-4531,street_pedestrian-london-149-4531-aAS.npy,street_pedestrian,street_pedestrian
street_pedestrian-stockholm-157-4781-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-stockholm-157-4781,street_pedestrian-stockholm-157-4781-aAS.npy,street_pedestrian,airport
airport-milan-1108-43082-aAE.npy,airport,airport,airport-milan-1108-43082,airport-milan-1108-43082-aAS.npy,airport,street_pedestrian
shopping_mall-lyon-1066-42164-aAE.npy,shopping_mall,airport,shopping_mall-lyon-1066-42164,shopping_mall-lyon-1066-42164-aAS.npy,shopping_mall,shopping_mall
tram-vienna-201-6060-aAE.npy,tram,bus,tram-vienna-201-6060,tram-vienna-201-6060-aAS.npy,tram,tram
street_pedestrian-london-151-4598-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-london-151-4598,street_pedestrian-london-151-4598-aAS.npy,street_pedestrian,airport
street_pedestrian-helsinki-146-4421-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-helsinki-146-4421,street_pedestrian-helsinki-146-4421-aAS.npy,street_pedestrian,airport
public_square-prague-1075-42778-aAE.npy,public_square,public_square,public_square-prague-1075-42778,public_square-prague-1075-42778-aAS.npy,public_square,street_pedestrian
tram-paris-282-8539-aAE.npy,tram,metro,tram-paris-282-8539,tram-paris-282-8539-aAS.npy,tram,tram
airport-stockholm-208-6324-aAE.npy,airport,airport,airport-stockholm-208-6324,airport-stockholm-208-6324-aAS.npy,airport,shopping_mall
public_square-prague-1192-44139-aAE.npy,public_square,metro_station,public_square-prague-1192-44139,public_square-prague-1192-44139-aAS.npy,public_square,street_pedestrian
public_square-london-115-3360-aAE.npy,public_square,public_square,public_square-london-115-3360,public_square-london-115-3360-aAS.npy,public_square,street_pedestrian
tram-vienna-201-6083-aAE.npy,tram,tram,tram-vienna-201-6083,tram-vienna-201-6083-aAS.npy,tram,park
street_pedestrian-vienna-158-4798-aAE.npy,street_pedestrian,airport,street_pedestrian-vienna-158-4798,street_pedestrian-vienna-158-4798-aAS.npy,street_pedestrian,street_pedestrian
metro_station-paris-77-2129-aAE.npy,metro_station,airport,metro_station-paris-77-2129,metro_station-paris-77-2129-aAS.npy,metro_station,metro_station
tram-milan-1158-43750-aAE.npy,tram,tram,tram-milan-1158-43750,tram-milan-1158-43750-aAS.npy,tram,metro
tram-paris-192-5863-aAE.npy,tram,metro,tram-paris-192-5863,tram-paris-192-5863-aAS.npy,tram,bus
public_square-stockholm-119-3491-aAE.npy,public_square,street_pedestrian,public_square-stockholm-119-3491,public_square-stockholm-119-3491-aAS.npy,public_square,public_square
metro_station-vienna-240-7129-aAE.npy,metro_station,metro_station,metro_station-vienna-240-7129,metro_station-vienna-240-7129-aAS.npy,metro_station,airport
airport-milan-1061-44026-aAE.npy,airport,street_pedestrian,airport-milan-1061-44026,airport-milan-1061-44026-aAS.npy,airport,airport
tram-helsinki-184-5720-aAE.npy,tram,metro,tram-helsinki-184-5720,tram-helsinki-184-5720-aAS.npy,tram,tram
metro-london-46-1400-aAE.npy,metro,metro,metro-london-46-1400,metro-london-46-1400-aAS.npy,metro,bus
shopping_mall-vienna-138-4209-aAE.npy,shopping_mall,shopping_mall,shopping_mall-vienna-138-4209,shopping_mall-vienna-138-4209-aAS.npy,shopping_mall,airport
metro-prague-1054-43216-aAE.npy,metro,metro,metro-prague-1054-43216,metro-prague-1054-43216-aAS.npy,metro,metro_station
park-lyon-1144-41816-aAE.npy,park,public_square,park-lyon-1144-41816,park-lyon-1144-41816-aAS.npy,park,street_pedestrian
public_square-stockholm-120-3544-aAE.npy,public_square,street_pedestrian,public_square-stockholm-120-3544,public_square-stockholm-120-3544-aAS.npy,public_square,public_square
street_pedestrian-vienna-158-4788-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-vienna-158-4788,street_pedestrian-vienna-158-4788-aAS.npy,street_pedestrian,airport
tram-milan-1134-43517-aAE.npy,tram,metro_station,tram-milan-1134-43517,tram-milan-1134-43517-aAS.npy,tram,metro
tram-vienna-201-6072-aAE.npy,tram,bus,tram-vienna-201-6072,tram-vienna-201-6072-aAS.npy,tram,tram
public_square-lyon-1024-40059-aAE.npy,public_square,public_square,public_square-lyon-1024-40059,public_square-lyon-1024-40059-aAS.npy,public_square,park
public_square-prague-1152-41860-aAE.npy,public_square,public_square,public_square-prague-1152-41860,public_square-prague-1152-41860-aAS.npy,public_square,street_pedestrian
tram-helsinki-276-8412-aAE.npy,tram,bus,tram-helsinki-276-8412,tram-helsinki-276-8412-aAS.npy,tram,tram
bus-london-22-835-aAE.npy,bus,bus,bus-london-22-835,bus-london-22-835-aAS.npy,bus,tram
metro_station-lyon-1077-43296-aAE.npy,metro_station,street_pedestrian,metro_station-lyon-1077-43296,metro_station-lyon-1077-43296-aAS.npy,metro_station,shopping_mall
airport-paris-7-308-aAE.npy,airport,airport,airport-paris-7-308,airport-paris-7-308-aAS.npy,airport,shopping_mall
street_pedestrian-lisbon-1098-41624-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-lisbon-1098-41624,street_pedestrian-lisbon-1098-41624-aAS.npy,street_pedestrian,airport
airport-prague-1015-43103-aAE.npy,airport,street_pedestrian,airport-prague-1015-43103,airport-prague-1015-43103-aAS.npy,airport,airport
public_square-prague-1111-40293-aAE.npy,public_square,public_square,public_square-prague-1111-40293,public_square-prague-1111-40293-aAS.npy,public_square,park
metro_station-vienna-240-7123-aAE.npy,metro_station,shopping_mall,metro_station-vienna-240-7123,metro_station-vienna-240-7123-aAS.npy,metro_station,airport
street_pedestrian-london-150-4536-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-london-150-4536,street_pedestrian-london-150-4536-aAS.npy,street_pedestrian,public_square
tram-stockholm-199-6008-aAE.npy,tram,tram,tram-stockholm-199-6008,tram-stockholm-199-6008-aAS.npy,tram,metro
metro-stockholm-57-1698-aAE.npy,metro,bus,metro-stockholm-57-1698,metro-stockholm-57-1698-aAS.npy,metro,tram
metro_station-helsinki-64-1910-aAE.npy,metro_station,metro_station,metro_station-helsinki-64-1910,metro_station-helsinki-64-1910-aAS.npy,metro_station,park
street_pedestrian-barcelona-144-4353-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-barcelona-144-4353,street_pedestrian-barcelona-144-4353-aAS.npy,street_pedestrian,airport
shopping_mall-lisbon-1002-42125-aAE.npy,shopping_mall,airport,shopping_mall-lisbon-1002-42125,shopping_mall-lisbon-1002-42125-aAS.npy,shopping_mall,shopping_mall
tram-paris-191-5853-aAE.npy,tram,tram,tram-paris-191-5853,tram-paris-191-5853-aAS.npy,tram,metro
street_pedestrian-paris-153-4639-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-paris-153-4639,street_pedestrian-paris-153-4639-aAS.npy,street_pedestrian,airport
street_pedestrian-vienna-160-4888-aAE.npy,street_pedestrian,airport,street_pedestrian-vienna-160-4888,street_pedestrian-vienna-160-4888-aAS.npy,street_pedestrian,street_pedestrian
street_pedestrian-lyon-1047-43198-aAE.npy,street_pedestrian,airport,street_pedestrian-lyon-1047-43198,street_pedestrian-lyon-1047-43198-aAS.npy,street_pedestrian,street_pedestrian
public_square-prague-1075-43336-aAE.npy,public_square,public_square,public_square-prague-1075-43336,public_square-prague-1075-43336-aAS.npy,public_square,street_pedestrian
metro-vienna-228-6882-aAE.npy,metro,tram,metro-vienna-228-6882,metro-vienna-228-6882-aAS.npy,metro,metro
shopping_mall-stockholm-136-4113-aAE.npy,shopping_mall,airport,shopping_mall-stockholm-136-4113,shopping_mall-stockholm-136-4113-aAS.npy,shopping_mall,metro_station
public_square-vienna-122-3621-aAE.npy,public_square,public_square,public_square-vienna-122-3621,public_square-vienna-122-3621-aAS.npy,public_square,street_pedestrian
street_pedestrian-london-149-4525-aAE.npy,street_pedestrian,public_square,street_pedestrian-london-149-4525,street_pedestrian-london-149-4525-aAS.npy,street_pedestrian,street_pedestrian
tram-prague-1088-40937-aAE.npy,tram,bus,tram-prague-1088-40937,tram-prague-1088-40937-aAS.npy,tram,tram
airport-barcelona-203-6135-aAE.npy,airport,airport,airport-barcelona-203-6135,airport-barcelona-203-6135-aAS.npy,airport,street_pedestrian
street_traffic-london-167-5123-aAE.npy,street_traffic,metro_station,street_traffic-london-167-5123,street_traffic-london-167-5123-aAS.npy,street_traffic,street_traffic
airport-stockholm-11-474-aAE.npy,airport,airport,airport-stockholm-11-474,airport-stockholm-11-474-aAS.npy,airport,public_square
public_square-london-114-3311-aAE.npy,public_square,public_square,public_square-london-114-3311,public_square-london-114-3311-aAS.npy,public_square,airport
street_pedestrian-paris-265-8043-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-paris-265-8043,street_pedestrian-paris-265-8043-aAS.npy,street_pedestrian,airport
bus-lisbon-1212-45534-aAE.npy,bus,bus,bus-lisbon-1212-45534,bus-lisbon-1212-45534-aAS.npy,bus,metro
shopping_mall-lisbon-1176-45025-aAE.npy,shopping_mall,airport,shopping_mall-lisbon-1176-45025,shopping_mall-lisbon-1176-45025-aAS.npy,shopping_mall,metro_station
airport-barcelona-1-86-aAE.npy,airport,street_pedestrian,airport-barcelona-1-86,airport-barcelona-1-86-aAS.npy,airport,airport
metro_station-lisbon-1021-42993-aAE.npy,metro_station,airport,metro_station-lisbon-1021-42993,metro_station-lisbon-1021-42993-aAS.npy,metro_station,metro_station
shopping_mall-prague-1031-43971-aAE.npy,shopping_mall,airport,shopping_mall-prague-1031-43971,shopping_mall-prague-1031-43971-aAS.npy,shopping_mall,shopping_mall
street_pedestrian-lyon-1003-40446-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-lyon-1003-40446,street_pedestrian-lyon-1003-40446-aAS.npy,street_pedestrian,airport
metro-lyon-1139-41087-aAE.npy,metro,bus,metro-lyon-1139-41087,metro-lyon-1139-41087-aAS.npy,metro,metro
public_square-lyon-1056-43132-aAE.npy,public_square,public_square,public_square-lyon-1056-43132,public_square-lyon-1056-43132-aAS.npy,public_square,street_pedestrian
street_pedestrian-london-150-4558-aAE.npy,street_pedestrian,public_square,street_pedestrian-london-150-4558,street_pedestrian-london-150-4558-aAS.npy,street_pedestrian,street_pedestrian
metro_station-milan-1127-43513-aAE.npy,metro_station,shopping_mall,metro_station-milan-1127-43513,metro_station-milan-1127-43513-aAS.npy,metro_station,airport
public_square-stockholm-121-3578-aAE.npy,public_square,airport,public_square-stockholm-121-3578,public_square-stockholm-121-3578-aAS.npy,public_square,street_pedestrian
street_traffic-milan-1202-44780-aAE.npy,street_traffic,street_traffic,street_traffic-milan-1202-44780,street_traffic-milan-1202-44780-aAS.npy,street_traffic,park
airport-london-6-297-aAE.npy,airport,public_square,airport-london-6-297,airport-london-6-297-aAS.npy,airport,street_pedestrian
public_square-lyon-1178-44197-aAE.npy,public_square,street_pedestrian,public_square-lyon-1178-44197,public_square-lyon-1178-44197-aAS.npy,public_square,public_square
metro-barcelona-42-1268-aAE.npy,metro,bus,metro-barcelona-42-1268,metro-barcelona-42-1268-aAS.npy,metro,metro
tram-lyon-1216-44986-aAE.npy,tram,bus,tram-lyon-1216-44986,tram-lyon-1216-44986-aAS.npy,tram,tram
tram-prague-1210-44236-aAE.npy,tram,metro,tram-prague-1210-44236,tram-prague-1210-44236-aAS.npy,tram,bus
tram-barcelona-181-5600-aAE.npy,tram,tram,tram-barcelona-181-5600,tram-barcelona-181-5600-aAS.npy,tram,metro
street_traffic-barcelona-161-4917-aAE.npy,street_traffic,metro_station,street_traffic-barcelona-161-4917,street_traffic-barcelona-161-4917-aAS.npy,street_traffic,public_square
street_pedestrian-helsinki-146-4422-aAE.npy,street_pedestrian,public_square,street_pedestrian-helsinki-146-4422,street_pedestrian-helsinki-146-4422-aAS.npy,street_pedestrian,street_pedestrian
shopping_mall-paris-132-3987-aAE.npy,shopping_mall,shopping_mall,shopping_mall-paris-132-3987,shopping_mall-paris-132-3987-aAS.npy,shopping_mall,airport
public_square-prague-1152-41395-aAE.npy,public_square,street_pedestrian,public_square-prague-1152-41395,public_square-prague-1152-41395-aAS.npy,public_square,shopping_mall
street_pedestrian-helsinki-146-4420-aAE.npy,street_pedestrian,public_square,street_pedestrian-helsinki-146-4420,street_pedestrian-helsinki-146-4420-aAS.npy,street_pedestrian,street_pedestrian
airport-prague-1034-43893-aAE.npy,airport,shopping_mall,airport-prague-1034-43893,airport-prague-1034-43893-aAS.npy,airport,airport
street_pedestrian-london-149-4508-aAE.npy,street_pedestrian,public_square,street_pedestrian-london-149-4508,street_pedestrian-london-149-4508-aAS.npy,street_pedestrian,street_pedestrian
airport-stockholm-208-6316-aAE.npy,airport,shopping_mall,airport-stockholm-208-6316,airport-stockholm-208-6316-aAS.npy,airport,metro_station
shopping_mall-london-131-3952-aAE.npy,shopping_mall,airport,shopping_mall-london-131-3952,shopping_mall-london-131-3952-aAS.npy,shopping_mall,shopping_mall
airport-lyon-1095-43177-aAE.npy,airport,shopping_mall,airport-lyon-1095-43177,airport-lyon-1095-43177-aAS.npy,airport,airport
street_pedestrian-stockholm-155-4713-aAE.npy,street_pedestrian,public_square,street_pedestrian-stockholm-155-4713,street_pedestrian-stockholm-155-4713-aAS.npy,street_pedestrian,street_pedestrian
shopping_mall-barcelona-126-3770-aAE.npy,shopping_mall,airport,shopping_mall-barcelona-126-3770,shopping_mall-barcelona-126-3770-aAS.npy,shopping_mall,shopping_mall
shopping_mall-barcelona-254-7610-aAE.npy,shopping_mall,airport,shopping_mall-barcelona-254-7610,shopping_mall-barcelona-254-7610-aAS.npy,shopping_mall,shopping_mall
public_square-milan-1168-45167-aAE.npy,public_square,public_square,public_square-milan-1168-45167,public_square-milan-1168-45167-aAS.npy,public_square,airport
airport-helsinki-4-181-aAE.npy,airport,street_pedestrian,airport-helsinki-4-181,airport-helsinki-4-181-aAS.npy,airport,airport
metro_station-stockholm-83-2242-aAE.npy,metro_station,street_pedestrian,metro_station-stockholm-83-2242,metro_station-stockholm-83-2242-aAS.npy,metro_station,shopping_mall
tram-paris-280-8495-aAE.npy,tram,bus,tram-paris-280-8495,tram-paris-280-8495-aAS.npy,tram,metro
metro_station-vienna-87-2384-aAE.npy,metro_station,metro_station,metro_station-vienna-87-2384,metro_station-vienna-87-2384-aAS.npy,metro_station,public_square
metro-milan-1197-44145-aAE.npy,metro,tram,metro-milan-1197-44145,metro-milan-1197-44145-aAS.npy,metro,metro_station
shopping_mall-prague-1219-45503-aAE.npy,shopping_mall,airport,shopping_mall-prague-1219-45503,shopping_mall-prague-1219-45503-aAS.npy,shopping_mall,shopping_mall
street_pedestrian-stockholm-266-8076-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-stockholm-266-8076,street_pedestrian-stockholm-266-8076-aAS.npy,street_pedestrian,airport
shopping_mall-helsinki-129-3853-aAE.npy,shopping_mall,shopping_mall,shopping_mall-helsinki-129-3853,shopping_mall-helsinki-129-3853-aAS.npy,shopping_mall,airport
street_pedestrian-barcelona-141-4298-aAE.npy,street_pedestrian,metro_station,street_pedestrian-barcelona-141-4298,street_pedestrian-barcelona-141-4298-aAS.npy,street_pedestrian,public_square
street_pedestrian-paris-153-4651-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-paris-153-4651,street_pedestrian-paris-153-4651-aAS.npy,street_pedestrian,airport
airport-lyon-1169-44528-aAE.npy,airport,street_pedestrian,airport-lyon-1169-44528,airport-lyon-1169-44528-aAS.npy,airport,public_square
airport-paris-206-6253-aAE.npy,airport,airport,airport-paris-206-6253,airport-paris-206-6253-aAS.npy,airport,metro_station
public_square-stockholm-119-3498-aAE.npy,public_square,street_pedestrian,public_square-stockholm-119-3498,public_square-stockholm-119-3498-aAS.npy,public_square,public_square
metro-barcelona-41-1246-aAE.npy,metro,metro,metro-barcelona-41-1246,metro-barcelona-41-1246-aAS.npy,metro,metro_station
airport-barcelona-2-102-aAE.npy,airport,public_square,airport-barcelona-2-102,airport-barcelona-2-102-aAS.npy,airport,street_pedestrian
shopping_mall-lyon-1043-42837-aAE.npy,shopping_mall,airport,shopping_mall-lyon-1043-42837,shopping_mall-lyon-1043-42837-aAS.npy,shopping_mall,shopping_mall
street_pedestrian-paris-153-4618-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-paris-153-4618,street_pedestrian-paris-153-4618-aAS.npy,street_pedestrian,park
park-paris-244-7292-aAE.npy,park,public_square,park-paris-244-7292,park-paris-244-7292-aAS.npy,park,park
park-london-96-2679-aAE.npy,park,park,park-london-96-2679,park-london-96-2679-aAS.npy,park,public_square
shopping_mall-barcelona-127-3805-aAE.npy,shopping_mall,airport,shopping_mall-barcelona-127-3805,shopping_mall-barcelona-127-3805-aAS.npy,shopping_mall,shopping_mall
tram-helsinki-276-8408-aAE.npy,tram,tram,tram-helsinki-276-8408,tram-helsinki-276-8408-aAS.npy,tram,bus
metro-lisbon-1121-42924-aAE.npy,metro,tram,metro-lisbon-1121-42924,metro-lisbon-1121-42924-aAS.npy,metro,metro
airport-barcelona-1-96-aAE.npy,airport,street_pedestrian,airport-barcelona-1-96,airport-barcelona-1-96-aAS.npy,airport,airport
metro-london-46-1368-aAE.npy,metro,metro,metro-london-46-1368,metro-london-46-1368-aAS.npy,metro,bus
street_traffic-prague-1006-41700-aAE.npy,street_traffic,public_square,street_traffic-prague-1006-41700,street_traffic-prague-1006-41700-aAS.npy,street_traffic,street_traffic
metro_station-helsinki-67-1993-aAE.npy,metro_station,street_pedestrian,metro_station-helsinki-67-1993,metro_station-helsinki-67-1993-aAS.npy,metro_station,park
tram-milan-1209-45314-aAE.npy,tram,metro,tram-milan-1209-45314,tram-milan-1209-45314-aAS.npy,tram,tram
metro-lisbon-1217-44642-aAE.npy,metro,metro,metro-lisbon-1217-44642,metro-lisbon-1217-44642-aAS.npy,metro,tram
street_pedestrian-barcelona-261-7918-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-barcelona-261-7918,street_pedestrian-barcelona-261-7918-aAS.npy,street_pedestrian,airport
metro_station-lisbon-1020-41598-aAE.npy,metro_station,shopping_mall,metro_station-lisbon-1020-41598,metro_station-lisbon-1020-41598-aAS.npy,metro_station,metro_station
public_square-vienna-122-3626-aAE.npy,public_square,public_square,public_square-vienna-122-3626,public_square-vienna-122-3626-aAS.npy,public_square,street_pedestrian
metro_station-lisbon-1221-44386-aAE.npy,metro_station,metro_station,metro_station-lisbon-1221-44386,metro_station-lisbon-1221-44386-aAS.npy,metro_station,shopping_mall
metro-stockholm-227-6843-aAE.npy,metro,tram,metro-stockholm-227-6843,metro-stockholm-227-6843-aAS.npy,metro,metro
park-milan-1018-42284-aAE.npy,park,street_pedestrian,park-milan-1018-42284,park-milan-1018-42284-aAS.npy,park,park
tram-vienna-200-6016-aAE.npy,tram,bus,tram-vienna-200-6016,tram-vienna-200-6016-aAS.npy,tram,tram
shopping_mall-helsinki-255-7648-aAE.npy,shopping_mall,shopping_mall,shopping_mall-helsinki-255-7648,shopping_mall-helsinki-255-7648-aAS.npy,shopping_mall,airport
bus-stockholm-217-6548-aAE.npy,bus,bus,bus-stockholm-217-6548,bus-stockholm-217-6548-aAS.npy,bus,metro_station
tram-lyon-1216-44380-aAE.npy,tram,tram,tram-lyon-1216-44380,tram-lyon-1216-44380-aAS.npy,tram,metro
public_square-vienna-123-3643-aAE.npy,public_square,street_pedestrian,public_square-vienna-123-3643,public_square-vienna-123-3643-aAS.npy,public_square,public_square
street_pedestrian-prague-1037-40046-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-prague-1037-40046,street_pedestrian-prague-1037-40046-aAS.npy,street_pedestrian,shopping_mall
park-barcelona-90-2489-aAE.npy,park,park,park-barcelona-90-2489,park-barcelona-90-2489-aAS.npy,park,street_traffic
metro_station-prague-1170-44553-aAE.npy,metro_station,airport,metro_station-prague-1170-44553,metro_station-prague-1170-44553-aAS.npy,metro_station,metro_station
street_pedestrian-lisbon-1098-41806-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-lisbon-1098-41806,street_pedestrian-lisbon-1098-41806-aAS.npy,street_pedestrian,airport
airport-prague-1023-40436-aAE.npy,airport,airport,airport-prague-1023-40436,airport-prague-1023-40436-aAS.npy,airport,shopping_mall
tram-stockholm-199-5996-aAE.npy,tram,tram,tram-stockholm-199-5996,tram-stockholm-199-5996-aAS.npy,tram,bus
street_pedestrian-prague-1085-40779-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-prague-1085-40779,street_pedestrian-prague-1085-40779-aAS.npy,street_pedestrian,park
tram-milan-1065-41654-aAE.npy,tram,bus,tram-milan-1065-41654,tram-milan-1065-41654-aAS.npy,tram,metro
street_pedestrian-stockholm-157-4752-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-stockholm-157-4752,street_pedestrian-stockholm-157-4752-aAS.npy,street_pedestrian,street_traffic
metro-barcelona-42-1305-aAE.npy,metro,tram,metro-barcelona-42-1305,metro-barcelona-42-1305-aAS.npy,metro,metro
airport-stockholm-207-6287-aAE.npy,airport,shopping_mall,airport-stockholm-207-6287,airport-stockholm-207-6287-aAS.npy,airport,airport
shopping_mall-helsinki-130-3900-aAE.npy,shopping_mall,shopping_mall,shopping_mall-helsinki-130-3900,shopping_mall-helsinki-130-3900-aAS.npy,shopping_mall,street_pedestrian
street_traffic-london-168-5159-aAE.npy,street_traffic,bus,street_traffic-london-168-5159,street_traffic-london-168-5159-aAS.npy,street_traffic,street_traffic
metro_station-vienna-86-2346-aAE.npy,metro_station,airport,metro_station-vienna-86-2346,metro_station-vienna-86-2346-aAS.npy,metro_station,metro_station
metro-paris-54-1597-aAE.npy,metro,metro_station,metro-paris-54-1597,metro-paris-54-1597-aAS.npy,metro,metro
street_pedestrian-milan-1080-41328-aAE.npy,street_pedestrian,shopping_mall,street_pedestrian-milan-1080-41328,street_pedestrian-milan-1080-41328-aAS.npy,street_pedestrian,airport
shopping_mall-helsinki-255-7647-aAE.npy,shopping_mall,metro_station,shopping_mall-helsinki-255-7647,shopping_mall-helsinki-255-7647-aAS.npy,shopping_mall,metro
metro_station-lisbon-1221-45207-aAE.npy,metro_station,metro_station,metro_station-lisbon-1221-45207,metro_station-lisbon-1221-45207-aAS.npy,metro_station,public_square
metro-vienna-228-6875-aAE.npy,metro,tram,metro-vienna-228-6875,metro-vienna-228-6875-aAS.npy,metro,metro
tram-lisbon-1035-43353-aAE.npy,tram,bus,tram-lisbon-1035-43353,tram-lisbon-1035-43353-aAS.npy,tram,tram
metro-lyon-1201-45026-aAE.npy,metro,metro,metro-lyon-1201-45026,metro-lyon-1201-45026-aAS.npy,metro,tram
public_square-london-113-3298-aAE.npy,public_square,street_pedestrian,public_square-london-113-3298,public_square-london-113-3298-aAS.npy,public_square,airport
airport-helsinki-204-6172-aAE.npy,airport,street_pedestrian,airport-helsinki-204-6172,airport-helsinki-204-6172-aAS.npy,airport,airport
street_pedestrian-london-263-7979-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-london-263-7979,street_pedestrian-london-263-7979-aAS.npy,street_pedestrian,public_square
metro-milan-1141-40656-aAE.npy,metro,metro,metro-milan-1141-40656,metro-milan-1141-40656-aAS.npy,metro,tram
metro_station-vienna-86-2355-aAE.npy,metro_station,metro_station,metro_station-vienna-86-2355,metro_station-vienna-86-2355-aAS.npy,metro_station,street_pedestrian
street_traffic-paris-272-8274-aAE.npy,street_traffic,street_pedestrian,street_traffic-paris-272-8274,street_traffic-paris-272-8274-aAS.npy,street_traffic,public_square
