base_filename,true_label,ae_predicted,as_predicted,ae_correct,as_correct
tram-lyon-1216-44958,tram,tram,metro,True,False
tram-lyon-1216-45629,tram,tram,bus,True,False
tram-lyon-1225-44849,tram,tram,metro,True,False
tram-lyon-1225-45006,tram,tram,bus,True,False
tram-milan-1036-40090,tram,tram,metro,True,False
tram-milan-1132-40320,tram,tram,metro,True,False
tram-milan-1134-42209,tram,tram,metro,True,False
tram-milan-1146-42519,tram,tram,metro,True,False
tram-milan-1158-43588,tram,tram,metro,True,False
tram-milan-1158-43750,tram,tram,metro,True,False
tram-milan-1182-45217,tram,tram,metro,True,False
tram-milan-1222-44359,tram,tram,metro_station,True,False
tram-paris-191-5848,tram,tram,metro,True,False
tram-paris-191-5853,tram,tram,metro,True,False
tram-paris-194-5885,tram,tram,bus,True,False
tram-paris-195-5892,tram,tram,metro,True,False
tram-paris-195-5903,tram,tram,metro,True,False
tram-paris-195-5908,tram,tram,metro,True,False
tram-paris-196-5912,tram,tram,metro,True,False
tram-paris-196-5915,tram,tram,bus,True,False
tram-paris-196-5916,tram,tram,metro,True,False
tram-prague-1042-42265,tram,tram,bus,True,False
tram-prague-1086-43438,tram,tram,metro_station,True,False
tram-prague-1088-40204,tram,tram,metro,True,False
tram-prague-1088-41430,tram,tram,bus,True,False
tram-prague-1088-43434,tram,tram,metro,True,False
tram-prague-1135-43933,tram,tram,metro,True,False
tram-prague-1151-42051,tram,tram,bus,True,False
tram-prague-1151-43916,tram,tram,metro,True,False
tram-prague-1161-41755,tram,tram,metro,True,False
tram-prague-1161-43974,tram,tram,bus,True,False
tram-prague-1184-44141,tram,tram,metro,True,False
tram-prague-1184-44355,tram,tram,metro,True,False
tram-prague-1210-45507,tram,tram,metro,True,False
tram-stockholm-197-5932,tram,tram,metro,True,False
tram-stockholm-198-5959,tram,tram,bus,True,False
tram-stockholm-198-5960,tram,tram,metro,True,False
tram-stockholm-198-5962,tram,tram,metro,True,False
tram-stockholm-198-5967,tram,tram,bus,True,False
tram-stockholm-198-5972,tram,tram,metro,True,False
tram-stockholm-198-5976,tram,tram,bus,True,False
tram-stockholm-199-5992,tram,tram,metro,True,False
tram-stockholm-199-5994,tram,tram,metro,True,False
tram-stockholm-199-5996,tram,tram,bus,True,False
tram-stockholm-199-6001,tram,tram,metro,True,False
tram-stockholm-199-6008,tram,tram,metro,True,False
tram-stockholm-283-8556,tram,tram,bus,True,False
tram-stockholm-283-8562,tram,tram,metro,True,False
tram-stockholm-284-8583,tram,tram,metro,True,False
tram-stockholm-284-8585,tram,tram,bus,True,False
tram-stockholm-284-8588,tram,tram,metro,True,False
tram-stockholm-284-8597,tram,tram,bus,True,False
tram-stockholm-284-8600,tram,tram,bus,True,False
tram-vienna-200-6031,tram,tram,bus,True,False
tram-vienna-200-6049,tram,tram,metro,True,False
tram-vienna-201-6083,tram,tram,park,True,False
tram-vienna-285-8611,tram,tram,bus,True,False
